Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2019-08-02,2019,8,2,Friday,30,2019-30,293.85,294.12,290.9,292.62,116749700,277.58,-0.00752951969769311,283.36,276.8844
2019-08-05,2019,8,5,Monday,31,2019-31,288.09,288.21,281.72,283.82,178745400,269.23,-0.030073148673629202,282.2785714285714,276.9422
2019-08-06,2019,8,6,Tuesday,31,2019-31,285.91,288.04,284.28,287.8,120711700,273.01,0.014022943295793455,281.60499999999996,277.0634
2019-08-07,2019,8,7,Wednesday,31,2019-31,284.4,288.82,282.04,287.97,140572300,273.17,0.0005907735590100494,280.8692857142857,277.23760000000004
2019-08-08,2019,8,8,Thursday,31,2019-31,289.62,293.62,289.01,293.62,87713900,278.53,0.01962008820510097,280.62857142857143,277.5544
2019-08-09,2019,8,9,Friday,31,2019-31,292.58,293.24,289.65,291.62,93730000,276.63,-0.0068114738058417945,280.20285714285717,277.8188
2019-08-12,2019,8,12,Monday,32,2019-32,289.96,291.61,287.02,288.07,65527600,273.26,-0.012173237125052583,279.39214285714286,278.0868
2019-08-13,2019,8,13,Tuesday,32,2019-32,287.74,294.15,287.36,292.55,94299800,277.51,0.015551534889465923,278.7892857142857,278.45300000000003
2019-08-14,2019,8,14,Wednesday,32,2019-32,288.07,288.74,283.76,283.9,135622100,269.31,-0.029567673600595423,277.6985714285714,278.5428
2019-08-15,2019,8,15,Thursday,32,2019-32,284.88,285.64,282.39,284.65,99556600,270.02,0.0026419115228204504,276.52214285714285,278.6008
2019-08-16,2019,8,16,Friday,32,2019-32,286.48,289.33,284.71,288.85,83018300,274.0,0.014754997889349974,275.6671428571429,278.7038
2019-08-19,2019,8,19,Monday,33,2019-33,292.19,293.08,291.44,292.33,53571800,277.3,0.012047842538266629,275.0985714285714,278.819
2019-08-20,2019,8,20,Tuesday,33,2019-33,291.77,292.36,289.95,290.09,51596400,275.18,-0.007662620207161908,274.6014285714286,278.8668
2019-08-21,2019,8,21,Wednesday,33,2019-33,292.48,292.86,291.72,292.45,49524700,277.42,0.008135226909905757,274.4392857142857,278.9608
2019-08-22,2019,8,22,Thursday,33,2019-33,293.23,293.93,290.4,292.36,51666400,277.33,-0.00030768597813279897,274.4214285714286,279.0626
2019-08-23,2019,8,23,Friday,33,2019-33,290.92,292.76,283.47,284.85,149161500,270.21,-0.025687527234793617,274.49142857142857,278.9994
2019-08-26,2019,8,26,Monday,34,2019-34,287.27,288.0,285.58,288.0,72423800,273.2,0.011058592412799273,274.505,279.0022
2019-08-27,2019,8,27,Tuesday,34,2019-34,289.54,289.95,286.03,286.87,66668900,272.12,-0.003923653357485568,274.43,278.9812
2019-08-28,2019,8,28,Wednesday,34,2019-34,286.14,289.07,285.25,288.89,59696700,274.04,0.00704161302843076,274.1092857142857,278.9414
2019-08-29,2019,8,29,Thursday,34,2019-34,291.72,293.16,290.61,292.58,57899400,277.54,0.01277291729052199,274.1742857142857,278.9592
2019-08-30,2019,8,30,Friday,34,2019-34,294.22,294.24,291.42,292.45,62901200,277.42,-0.00044444547070809914,274.4714285714286,278.9218
2019-09-03,2019,9,3,Tuesday,35,2019-35,290.57,291.58,289.27,290.74,69101400,275.8,-0.005847133641650015,274.3492857142857,278.86
2019-09-04,2019,9,4,Wednesday,35,2019-35,293.14,294.06,292.31,294.04,46887300,278.93,0.011350423423674538,275.03642857142853,278.86760000000004
2019-09-05,2019,9,5,Thursday,35,2019-35,296.79,298.83,294.0,297.82,83258100,282.51,0.012855447145202703,275.92857142857144,279.0014
2019-09-06,2019,9,6,Friday,35,2019-35,298.17,298.76,297.42,298.05,49584300,282.73,0.0007721425486624245,276.5521428571429,279.1452
2019-09-09,2019,9,9,Monday,36,2019-36,299.14,299.24,297.16,298.2,51260300,282.87,0.0005034267342478582,276.95,279.2722
2019-09-10,2019,9,10,Tuesday,36,2019-36,297.36,298.2,295.97,298.13,57947100,282.81,-0.00023486461031574368,277.495,279.3696
2019-09-11,2019,9,11,Wednesday,36,2019-36,298.47,300.34,297.75,300.25,68821100,284.82,0.007111152452580871,278.0235714285715,279.4568
2019-09-12,2019,9,12,Thursday,36,2019-36,301.25,302.46,300.41,301.29,72908700,285.8,0.003463663781815951,278.62857142857143,279.549
2019-09-13,2019,9,13,Friday,36,2019-36,301.78,302.17,300.68,301.09,62104800,285.61,-0.0006638393254700947,279.72857142857146,279.5924
2019-09-16,2019,9,16,Monday,37,2019-37,299.84,301.14,299.45,300.16,58191200,284.73,-0.003088791207523145,280.5521428571429,279.6246
2019-09-17,2019,9,17,Tuesday,37,2019-37,299.94,301.02,299.75,300.92,41475500,285.45,0.002532236281031608,281.50428571428574,279.7024
2019-09-18,2019,9,18,Wednesday,37,2019-37,300.49,301.22,298.24,301.1,73375800,285.62,0.0005980508929122053,282.3314285714286,279.7766
2019-09-19,2019,9,19,Thursday,37,2019-37,301.53,302.63,300.71,301.08,76560500,285.6,-6.667156018824727e-05,282.9071428571429,279.8234
2019-09-20,2019,9,20,Friday,37,2019-37,300.36,300.67,297.41,298.28,89565000,284.26,-0.0047245933698619735,283.3957142857143,279.83
2019-09-23,2019,9,23,Monday,38,2019-38,297.55,299.0,297.27,298.21,43476800,284.19,-0.00023458117276198287,283.995,279.8098
2019-09-24,2019,9,24,Tuesday,38,2019-38,299.41,299.84,294.81,295.87,94869400,281.96,-0.007847051122130244,284.2114285714286,279.7432
2019-09-25,2019,9,25,Wednesday,38,2019-38,295.96,298.11,294.33,297.62,71854000,283.63,0.005914897089730697,284.2914285714286,279.7284
2019-09-26,2019,9,26,Thursday,38,2019-38,297.63,297.86,295.45,297.0,56179700,283.04,-0.002083095048851069,284.31357142857144,279.74039999999997
2019-09-27,2019,9,27,Friday,38,2019-38,297.83,297.95,293.69,295.4,84746600,281.51,-0.005387242852797569,284.2164285714286,279.7012
2019-09-30,2019,9,30,Monday,39,2019-39,295.97,297.55,295.92,296.77,51662400,282.82,0.004637846942811885,284.21714285714285,279.7196
2019-10-01,2019,10,1,Tuesday,39,2019-39,297.74,298.46,293.0,293.24,88242400,279.45,-0.011894807571681154,283.8335714285714,279.6568
2019-10-02,2019,10,2,Wednesday,39,2019-39,291.5,291.51,286.64,288.06,122539500,274.52,-0.01766478601057453,283.02785714285716,279.455
2019-10-03,2019,10,3,Thursday,39,2019-39,287.81,290.45,284.82,290.42,85278800,276.76,0.008192917880722517,282.3957142857143,279.2712
2019-10-04,2019,10,4,Friday,39,2019-39,291.14,294.63,291.08,294.35,65091200,280.51,0.013531880152977793,282.0942857142857,279.1898
2019-10-07,2019,10,7,Monday,40,2019-40,293.47,295.26,292.77,293.08,59610500,279.3,-0.004314630436492606,281.655,279.04600000000005
2019-10-08,2019,10,8,Tuesday,40,2019-40,291.04,291.85,288.49,288.53,95708100,274.96,-0.015524650653566563,280.8935714285714,278.82579999999996
2019-10-09,2019,10,9,Wednesday,40,2019-40,290.75,292.3,290.06,291.27,62359400,277.57,0.009496219037343767,280.32,278.67199999999997
2019-10-10,2019,10,10,Thursday,40,2019-40,291.18,294.21,291.0,293.24,55296300,279.45,0.0067637337217423266,279.9764285714286,278.6182
2019-10-11,2019,10,11,Friday,40,2019-40,296.27,298.74,296.14,296.28,98720400,282.35,0.010366723569763758,279.84499999999997,278.6714
2019-10-14,2019,10,14,Monday,41,2019-41,295.93,296.67,295.57,295.95,40394800,282.03,-0.0011137030984703644,279.85,278.76039999999995
2019-10-15,2019,10,15,Tuesday,41,2019-41,297.1,299.7,296.97,298.88,46754500,284.83,0.009900329084012949,279.93571428571425,279.07239999999996
2019-10-16,2019,10,16,Wednesday,41,2019-41,298.37,299.16,297.92,298.4,48928200,284.37,-0.0016058785354533534,280.0307142857143,279.2996
2019-10-17,2019,10,17,Thursday,41,2019-41,299.68,300.24,298.52,299.28,45736600,285.21,0.0029488461370470453,280.29499999999996,279.54040000000003
2019-10-18,2019,10,18,Friday,41,2019-41,298.69,299.4,297.03,297.97,64304000,283.96,-0.004377093676995125,280.37642857142856,279.649
2019-10-21,2019,10,21,Monday,42,2019-42,299.42,300.21,298.94,299.99,39048600,285.88,0.006779410007230702,280.8357142857143,279.834
2019-10-22,2019,10,22,Tuesday,42,2019-42,300.58,300.9,298.91,299.01,48594700,284.95,-0.0032670169631889845,281.58071428571424,280.0678
2019-10-23,2019,10,23,Wednesday,42,2019-42,298.73,299.94,298.5,299.88,34352200,285.78,0.002909523428052063,282.225,280.2332
2019-10-24,2019,10,24,Thursday,42,2019-42,300.91,301.07,299.46,300.37,35453100,286.25,0.0016340548041606784,282.635,280.572
2019-10-25,2019,10,25,Friday,42,2019-42,299.74,302.2,299.68,301.6,45205400,287.42,0.004095104159103746,283.21500000000003,280.92
2019-10-28,2019,10,28,Monday,43,2019-43,302.94,303.85,302.91,303.3,42147000,289.04,0.005636564640946418,284.2207142857143,281.2208
2019-10-29,2019,10,29,Tuesday,43,2019-43,303.0,304.23,302.86,303.21,44284900,288.95,-0.00029679342734012515,285.0335714285714,281.4538
2019-10-30,2019,10,30,Wednesday,43,2019-43,303.43,304.55,301.99,304.14,49643900,289.84,0.0030671422263242043,285.7757142857143,281.747
2019-10-31,2019,10,31,Thursday,43,2019-43,304.13,304.13,301.73,303.33,69053800,289.07,-0.0026633425512325726,286.2557142857143,281.98
2019-11-01,2019,11,1,Friday,43,2019-43,304.92,306.19,304.74,306.14,71141500,291.75,0.009264192815816585,286.95,282.2684
2019-11-04,2019,11,4,Monday,44,2019-44,307.85,308.0,306.96,307.37,60606900,292.92,0.004017397214893359,287.52785714285716,282.7226
2019-11-05,2019,11,5,Tuesday,44,2019-44,307.59,307.92,306.71,307.03,42933200,292.59,-0.0011062344510662792,288.115,283.1104
2019-11-06,2019,11,6,Wednesday,44,2019-44,307.03,307.4,306.06,307.1,46487100,292.66,0.00022820884530383445,288.64714285714285,283.52119999999996
2019-11-07,2019,11,7,Thursday,44,2019-44,308.57,309.65,307.66,308.18,54272300,293.69,0.0035167218167202474,289.34214285714285,283.9142
2019-11-08,2019,11,8,Friday,44,2019-44,307.8,309.0,307.03,308.94,49032100,294.41,0.0024661193051846997,289.95142857142855,284.2516
2019-11-11,2019,11,11,Monday,45,2019-45,307.42,308.54,307.27,308.35,35797300,293.85,-0.0019096425911557802,290.58714285714285,284.5802
2019-11-12,2019,11,12,Tuesday,45,2019-45,308.75,309.99,308.15,309.0,46484600,294.47,0.0021078142414963086,291.2078571428571,284.9536
2019-11-13,2019,11,13,Wednesday,45,2019-45,307.91,309.54,307.66,309.1,53917700,294.57,0.00032375647046589684,291.8021428571429,285.2664
2019-11-14,2019,11,14,Thursday,45,2019-45,308.79,309.64,308.09,309.55,51219900,295.0,0.001455810977469607,292.34357142857147,285.51619999999997
2019-11-15,2019,11,15,Friday,45,2019-45,311.02,311.84,310.26,311.79,62023600,297.13,0.007236403527102642,292.9214285714285,285.8042
2019-11-18,2019,11,18,Monday,46,2019-46,311.53,312.28,311.03,312.02,49228000,297.35,0.0007374423731922874,293.5214285714286,286.0938
2019-11-19,2019,11,19,Tuesday,46,2019-46,312.68,312.69,311.22,311.93,67804700,297.26,-0.0002882937546069275,294.0514285714286,286.3828
2019-11-20,2019,11,20,Wednesday,46,2019-46,311.28,311.85,309.06,310.77,79406200,296.16,-0.0037187170359496147,294.5578571428572,286.6096
2019-11-21,2019,11,21,Thursday,46,2019-46,310.89,311.01,309.39,310.27,54664700,295.68,-0.0016089439726015842,294.8385714285714,286.8072
2019-11-22,2019,11,22,Friday,46,2019-46,311.09,311.24,309.85,310.96,44850200,296.34,0.0022238878187053057,295.0828571428571,287.0218
2019-11-25,2019,11,25,Monday,47,2019-47,311.98,313.37,311.98,313.37,48647200,298.64,0.00775001325893232,295.515,287.3
2019-11-26,2019,11,26,Tuesday,47,2019-47,313.41,314.28,313.06,314.08,37569000,299.31,0.00226575721632738,295.99000000000007,287.5772
2019-11-27,2019,11,27,Wednesday,47,2019-47,314.61,315.48,314.37,315.48,44444600,300.65,0.004457443991621846,296.4871428571428,287.87780000000004
2019-11-29,2019,11,29,Friday,47,2019-47,314.86,315.13,314.06,314.31,36592700,299.53,-0.003708541806639931,296.8528571428572,288.1564
2019-12-02,2019,12,2,Monday,48,2019-48,314.59,314.66,311.17,311.64,75767800,296.99,-0.008494815001376499,297.07714285714286,288.411
2019-12-03,2019,12,3,Tuesday,48,2019-48,308.65,309.64,307.13,309.55,73941700,295.0,-0.006706454977044585,297.11499999999995,288.62719999999996
2019-12-04,2019,12,4,Wednesday,48,2019-48,310.7,312.12,310.32,311.46,49080000,296.82,0.006170236625740122,297.2757142857143,288.92440000000005
2019-12-05,2019,12,5,Thursday,48,2019-48,312.23,312.25,310.58,312.02,40709000,297.35,0.0017978525296193926,297.44357142857143,289.19879999999995
2019-12-06,2019,12,6,Friday,48,2019-48,314.12,315.31,314.11,314.87,48927000,300.07,0.009134262783913938,297.6535714285714,289.5394
2019-12-09,2019,12,9,Monday,49,2019-49,314.44,315.18,313.8,313.88,34838500,299.12,-0.0031441538874922292,297.78000000000003,289.8916
2019-12-10,2019,12,10,Tuesday,49,2019-49,313.82,314.55,312.81,313.53,52649800,298.79,-0.0011152239237212092,297.8892857142857,290.211
2019-12-11,2019,12,11,Wednesday,49,2019-49,314.03,314.7,313.44,314.42,53429100,299.64,0.0028388199072424403,298.1378571428571,290.6148
2019-12-12,2019,12,12,Thursday,49,2019-49,314.43,317.99,314.17,317.13,96389600,302.22,0.008618847597826162,298.605,291.1688
2019-12-13,2019,12,13,Friday,49,2019-49,316.87,318.67,316.02,317.32,81503900,302.4,0.0005994079029347787,299.03785714285715,291.6816
2019-12-16,2019,12,16,Monday,50,2019-50,319.22,320.15,317.25,319.5,82749700,304.48,0.006869786201330053,299.455,292.161
2019-12-17,2019,12,17,Tuesday,50,2019-50,319.92,320.25,319.48,319.57,61097700,304.54,0.00021930187233487608,299.8285714285715,292.6658
2019-12-18,2019,12,18,Wednesday,50,2019-50,320.0,320.25,319.53,319.59,48133000,304.56,6.242920973531518e-05,300.10785714285714,293.25780000000003
2019-12-19,2019,12,19,Thursday,50,2019-50,319.8,320.98,319.52,320.9,85310500,305.81,0.004098928188445594,300.55642857142857,293.8226
2019-12-20,2019,12,20,Friday,50,2019-50,320.46,321.97,319.39,320.73,147142100,307.15,0.004384366050207644,301.28214285714284,294.3766
2019-12-23,2019,12,23,Monday,51,2019-51,321.59,321.65,321.06,321.22,52990000,307.62,0.0015277053579376698,302.1835714285714,294.882
2019-12-24,2019,12,24,Tuesday,51,2019-51,321.47,321.52,320.9,321.23,20270000,307.63,3.105114371382278e-05,302.9557142857143,295.394
2019-12-26,2019,12,26,Thursday,51,2019-51,321.65,322.95,321.64,322.94,30911200,309.27,0.005323468965742428,303.8071428571429,295.8828
2019-12-27,2019,12,27,Friday,51,2019-51,323.74,323.8,322.28,322.86,42528800,309.19,-0.00024797417042621284,304.4585714285714,296.3792
2019-12-30,2019,12,30,Monday,52,2019-52,322.95,323.1,320.55,321.08,49729100,307.49,-0.0055132418776211445,305.05642857142857,296.8248
2019-12-31,2019,12,31,Tuesday,52,2019-52,320.53,322.13,320.15,321.86,57077300,308.23,0.002429397556449553,305.73071428571427,297.3102
2020-01-02,2020,1,2,Thursday,00,2020-00,323.54,324.89,322.53,324.87,59151200,311.12,0.009351869022349746,306.55071428571426,297.815
2020-01-03,2020,1,3,Friday,00,2020-00,321.16,323.64,321.1,322.41,77709700,308.76,-0.007572182479827938,307.01785714285717,298.2912
2020-01-06,2020,1,6,Monday,01,2020-01,320.49,323.73,320.36,323.64,55653900,309.94,0.0038148801179580527,307.55642857142857,298.7744
2020-01-07,2020,1,7,Tuesday,01,2020-01,323.02,323.54,322.24,322.73,40496400,309.07,-0.002811516722390217,307.88428571428574,299.2308
2020-01-08,2020,1,8,Wednesday,01,2020-01,322.94,325.78,322.67,324.45,68296000,310.71,0.005329334990861634,308.325,299.6966
2020-01-09,2020,1,9,Thursday,01,2020-01,326.16,326.73,325.52,326.65,48473300,312.82,0.006780727756992233,308.915,300.17220000000003
2020-01-10,2020,1,10,Friday,01,2020-01,327.29,327.46,325.2,325.71,53029300,311.92,-0.0028778968836864482,309.3514285714286,300.6316
2020-01-13,2020,1,13,Monday,02,2020-02,326.39,327.96,325.92,327.95,47086800,314.07,0.006877381667875104,309.8457142857143,301.1162
2020-01-14,2020,1,14,Tuesday,02,2020-02,327.47,328.62,326.84,327.45,62832800,313.59,-0.001524680714406812,310.2721428571429,301.6066
2020-01-15,2020,1,15,Wednesday,02,2020-02,327.35,329.02,327.26,328.19,72056600,314.3,0.00226000433646778,310.74857142857144,302.0576
2020-01-16,2020,1,16,Thursday,02,2020-02,329.7,330.92,329.45,330.92,54050300,316.91,0.008318390751137938,311.2942857142857,302.5374
2020-01-17,2020,1,17,Friday,02,2020-02,331.7,332.18,330.85,331.95,95846000,317.9,0.003112608679616713,311.9164285714286,303.0436
2020-01-21,2020,1,21,Tuesday,03,2020-03,330.9,332.18,330.82,331.3,77742400,317.27,-0.001958171656334051,312.61499999999995,303.5358
2020-01-22,2020,1,22,Wednesday,03,2020-03,332.24,332.95,331.17,331.34,48914900,317.31,0.00012071414294601013,313.2635714285714,304.0082
2020-01-23,2020,1,23,Thursday,03,2020-03,330.63,332.17,329.41,331.72,51963000,317.68,0.001146694029083406,313.73214285714283,304.4736
